Dates,NAV,FTSE350 NAV,Yearly Ret,FTSE Yearly Ret,Opt Failed Dates,E.W. NAV,E.W. Yearly Ret
2010-04-28,1.0,1.0,0.1415569504879639,0.024012545652434,,1.0,0.11070859725329796
2010-04-29,1.0010456328627106,1.0055847396423343,,,,0.9853308098330287,
2010-04-30,1.0079525125866289,0.994039256007832,,,,0.9775535897546016,
2010-05-04,1.020045717669773,0.9685855445293772,,,,0.9419459687402951,
2010-05-05,1.0159232124474202,0.9561987271265112,,,,0.987725699032762,
2010-05-06,1.0173027668715096,0.9417176651336026,,,,0.9812702131765092,
2010-05-07,0.9792452356103004,0.9170157001481556,,,,0.9963841714866667,
2010-05-10,1.012863717194634,0.964343215581858,,,,1.0050987555987267,
2010-05-11,1.0146576177532651,0.9548204815215536,,,,0.983755743857765,
2010-05-12,1.0077924628873614,0.9636451340518436,,,,0.9788914408508309,
2010-05-13,1.0182951701101874,0.9726309562755536,,,,0.9855865237102215,
2010-05-14,1.012030449895264,0.9420577471710742,,,,0.9601083776627368,
2010-05-17,1.0086274537313846,0.9419861647530096,,,,0.9398742698783982,
2010-05-18,1.02799017223895,0.9500053184250784,,,,0.939168777910113,
2010-05-19,1.0062850412111022,0.923298608722724,,,,0.9444321005990902,
2010-05-20,1.0044332898894424,0.9080836302896588,,,,0.9172017144328588,
2010-05-21,1.0075997665574088,0.906257797916803,,,,0.9347899855005293,
2010-05-24,1.007282409085024,0.9074571311777092,,,,0.9565278407295388,
2010-05-25,0.9889589644828204,0.8843840813637753,,,,0.9576676046367286,
2010-05-26,1.0018424801937809,0.9018186391701614,,,,0.9589219843929595,
2010-05-27,1.0065813356682711,0.9299395167898352,,,,0.9601512214400839,
2010-05-28,0.9990248611936864,0.9287222660738582,,,,0.9718913166850082,
2010-06-01,1.0059310217688997,0.9242293549620032,,,,0.9543070295859999,
2010-06-02,1.0157455093438637,0.922081358006747,,,,0.9440379040483181,
2010-06-03,1.033566934871628,0.932803512730177,,,,0.9323104562880398,
2010-06-04,1.0324906056870709,0.9175526993869696,,,,0.9420516096343208,
2010-06-07,1.0342220382037064,0.9073676313045734,,,,0.9506659692788403,
2010-06-08,1.0359417680725336,0.900046559162519,,,,0.9539211573899664,
2010-06-09,1.0428533889346765,0.9103747920810442,,,,0.9632133840269587,
2010-06-10,1.0459306289800965,0.9187161977377334,,,,0.9711768700744511,
2010-06-11,1.060674617710983,0.9243010247822876,,,,0.9707049846055361,
2010-06-14,1.0680410332909964,0.9311745975586636,,,,0.970925321844722,
2010-06-15,1.0740102155518798,0.933984841133792,,,,0.9735846131168497,
2010-06-16,1.0778665977062063,0.9375827535142904,,,,0.9781220685903311,
2010-06-17,1.0775377469693574,0.940446749454632,,,,0.9728979140924868,
2010-06-18,1.0824637573556593,0.9398918327607468,,,,0.9635433439885523,
2010-06-21,1.0806090540912936,0.9485375729469852,,,,0.9536581295679782,
2010-06-22,1.06909142103885,0.9392116686858036,,,,0.9459298726352434,
2010-06-23,1.0685976338965189,0.9269501860662156,,,,0.9492712226457978,
2010-06-24,1.0420422411785517,0.9129345408940566,,,,0.9246604376441362,
2010-06-25,1.0369401071850473,0.9033222195583968,,,,0.9253398730322853,
2010-06-28,1.0432014566850878,0.907833048125323,,,,0.9052543977304116,
2010-06-29,1.02232500405272,0.8796405880875844,,,,0.9136813469355459,
2010-06-30,1.025455288357899,0.8801238349611851,,,,0.915133601815951,
2010-07-01,1.0061227256842342,0.8602369456699935,,,,0.9330276840936589,
2010-07-02,1.021532177473803,0.8660186899158903,,,,0.9380314019533788,
2010-07-05,0.9959331090359552,0.8634052761398845,,,,0.9545083155242572,
2010-07-06,1.0253529756241806,0.8887337402372812,,,,0.9592435422863115,
2010-07-07,1.0238039850577894,0.8976478926407069,,,,0.9635351013665178,
2010-07-08,1.0459931001998983,0.9138832045884068,,,,0.9757429764902964,
2010-07-09,1.057431358485199,0.918787780155798,,,,0.971157035095177,
2010-07-12,1.060384484303486,0.9248916889840952,,,,0.9675169162580534,
2010-07-13,1.075573171555818,0.943507662596316,,,,0.9603135426660034,
2010-07-14,1.0425583407720953,0.9403751670365674,,,,0.9559251916073718,
2010-07-15,1.052261370564948,0.9328213427830284,,,,0.9545713687509012,
2010-07-16,1.031132916509109,0.9234417735588532,,,,0.9657221117929623,
2010-07-19,1.029318979943297,0.9215443587679328,,,,0.9788988594017292,
2010-07-20,1.0320812715018328,0.9199691959616328,,,,0.9842178110745993,
2010-07-21,1.0572097007110683,0.9334120943870556,,,,0.9911719702884146,
2010-07-22,1.0436714886013525,0.9511688167758422,,,,0.9896979179153658,
2010-07-23,1.0526950006989249,0.9509540695216484,,,,0.9819178258063918,
2010-07-26,1.0672861952906756,0.9578455597530956,,,,0.9885599131298305,
2010-07-27,1.054523268818276,0.9604589735291016,,,,0.98018921256174,
2010-07-28,1.0471511868909626,0.9522249852006192,,,,0.9992917557194427,
2010-07-29,1.0657776777157937,0.9512046516859844,,,,0.9984566581775463,
2010-07-30,1.0705632596288823,0.9411806658947884,,,,0.9971468970447765,
2010-08-02,1.0844949931751793,0.966079548081578,,,,0.9986363298266437,
2010-08-03,1.0920340200795604,0.9659721307533712,,,,0.9909780154725044,
2010-08-04,1.0986964604068956,0.9641284683276644,,,,1.0009374662127344,
2010-08-05,1.1262949367209216,0.9604768035819528,,,,0.9916162648954284,
2010-08-06,1.1170938627359532,0.9544982295369334,,,,0.9720514315151401,
2010-08-09,1.1150635727519649,0.9684781272011704,,,,0.9702734917179451,
2010-08-10,1.104842252616048,0.9623742183728732,,,,0.9697867784746528,
2010-08-11,1.093797470976591,0.9388895041034032,,,,0.9673714486844929,
2010-08-12,1.0930551184613602,0.9426305813200304,,,,0.9792578403551082,
2010-08-13,1.0834897860258703,0.9442952439994662,,,,0.97678734914537,
2010-08-16,1.0896765233275565,0.944420578782744,,,,0.9707763553816791,
2010-08-17,1.0870310914467884,0.95775605987996,,,,0.9641356798830862,
2010-08-18,1.0827687949352924,0.9492177370219284,,,,0.9714370970205024,
2010-08-19,1.0646947109070222,0.9328213427830284,,,,0.9596954539445792,
2010-08-20,1.0683001687441145,0.9299573468426866,,,,0.9539498855756317,
2010-08-23,1.081135068912455,0.9370278368204052,,,,0.9581548539860324,
2010-08-24,1.062009030251601,0.9229226917751102,,,,0.9677591576707504,
2010-08-25,1.0797523439964192,0.914581286118421,,,,0.9726197680736726,
2010-08-26,1.0871136842185911,0.922886856864968,,,,0.9943546244905981,
2010-08-27,1.0896498865784867,0.931085097685528,,,,1.0002565332981572,
2010-08-31,1.0955650045687242,0.935309509177976,,,,1.007544651728663,
2010-09-01,1.1076168322938964,0.9605842209101596,,,,1.0126305446920028,
2010-09-02,1.109979199595169,0.9614076372234516,,,,1.0086236989682285,
2010-09-03,1.1115843857919805,0.9716464576710612,,,,1.0129920977459053,
2010-09-06,1.117683397597001,0.973615454880046,,,,1.0215067362043373,
2010-09-07,1.1150214345832723,0.9679947929253496,,,,1.027337548193444,
2010-09-08,1.1199362249223863,0.9719149572904684,,,,1.0376671650819254,
2010-09-09,1.1243240765288798,0.9834604409249706,,,,1.0353475778568055,
2010-09-10,1.131739815404622,0.9847850215669348,,,,1.0388629304917765,
2010-09-13,1.139707927326917,0.9962230878732304,,,,1.0348140064052125,
2010-09-14,1.1283680091543882,0.996563169910702,,,,1.0311498894259379,
2010-09-15,1.1321306135673723,0.994451007865588,,,,1.0456312990188013,
2010-09-16,1.130243973982685,0.991676511798382,,,,1.0469402884700298,
